p_diric_aff,lmda,Time (s),"Dependent variable c Sink Flux","Dependent variable c Source Flux","Dependent variable p (m^2) Total Concentration"
1,0.25,117,2.8074115669820453E-16,0,5.252547438932736E-15
1,0.25,118,9.83894127870562E-17,0,1.840523314401399E-15
1,0.25,119,2.4725052679325505E-18,0,4.581339627845645E-17
1,0.25,120,-4.4922119770802385E-17,0,-8.409488365606687E-16
1,0.25,121,-8.53859667467704E-17,0,-1.5979652658945364E-15
1,0.25,122,-9.019265320696692E-17,0,-1.6877481236166531E-15
1,0.25,123,-7.523733124560733E-17,0,-1.407844886927647E-15
1,0.25,124,-6.071084917764887E-17,0,-1.1359942857610993E-15
1,0.25,125,-4.696728950484437E-17,0,-8.787973720868704E-16
1,0.25,126,-3.895360918334567E-17,0,-7.288446270587915E-16
1,0.25,127,-3.0939928861847014E-17,0,-5.788918820307126E-16
1,0.25,128,-2.5122394199545458E-17,0,-4.700359882391187E-16
1,0.25,129,-2.2062225665256584E-17,0,-4.1277916079036667E-16
1,0.25,130,-1.9002057130967753E-17,0,-3.5552233334161473E-16
1,0.25,131,-1.5941888596678895E-17,0,-2.982655058928623E-16
1,0.25,132,-1.2881720062390022E-17,0,-2.410086784441103E-16
1,0.25,133,-1.0031224695871319E-17,0,-1.8767498136721617E-16
1,0.25,134,-9.310425346716988E-18,0,-1.7418937366390618E-16
1,0.25,135,-8.589625997562662E-18,0,-1.6070376596059582E-16
1,0.25,136,-7.868826648408335E-18,0,-1.4721815825728585E-16
1,0.25,137,-7.148027299254013E-18,0,-1.337325505539756E-16
1,0.25,138,-6.427227950099678E-18,0,-1.2024694285066545E-16
1,0.25,139,-5.706428600945348E-18,0,-1.0676133514735541E-16
1,0.25,140,-4.985629251791019E-18,0,-9.327572744404521E-17
1,0.25,141,-4.264829902636693E-18,0,-7.979011974073515E-17
1,0.25,142,-3.544030553482367E-18,0,-6.630451203742496E-17
1,0.25,143,-2.8232312043280346E-18,0,-5.2818904334114856E-17
1,0.25,144,-2.326483082595859E-18,0,-4.3525152418511635E-17
1,0.25,145,-2.1919263724673342E-18,0,-4.1007771168032336E-17
1,0.25,146,-2.057369662338807E-18,0,-3.8490389917553104E-17
1,0.25,147,-1.9228129522102807E-18,0,-3.59730086670738E-17
1,0.25,148,-1.7882562420817545E-18,0,-3.345562741659454E-17
1,0.25,149,-1.653699531953227E-18,0,-3.093824616611525E-17
1,0.25,150,-1.519142821824702E-18,0,-2.842086491563596E-17
1,0.5,0,0,0,0
1,0.5,1,2.314581597560414E-19,1.6520788512201566E-7,4.225154084925906E-8
1,0.5,2,1.861302363332413E-13,1.2460325985644173E-6,7.051493983911017E-7
1,0.5,3,5.482009965252748E-11,3.7915382055809914E-6,4.023991785603635E-6
1,0.5,4,2.2600592170747263E-10,1.030957530824007E-5,1.1958370459436918E-5
1,0.5,5,5.807104852574219E-10,2.80230143576927E-5,2.8946889411336962E-5
1,0.5,6,1.559457188040588E-9,7.616472161623573E-5,8.125983380919231E-5
1,0.5,7,3.307138563349198E-9,2.0696531554019617E-4,1.9204072389008723E-4
1,0.5,8,6.779533905975982E-9,5.620595688460548E-4,4.593413586993454E-4
1,0.5,9,1.5273179565848344E-8,0.0015239268020171928,0.001290505823202059
1,0.5,10,3.0625971599319095E-8,0.004113780215981016,0.0031035765035767127
1,0.5,11,6.257673948638847E-8,0.010974524857330912,0.008087726602071577
1,0.5,12,1.2612726221170027E-7,0.028373014729149507,0.020522187423750702
1,0.5,13,2.573895232296633E-7,0.06770625270398911,0.05040019591365507
1,0.5,14,5.428632503629797E-7,0.13412607817609623,0.11116134594788145
1,0.5,15,1.1711065655407608E-6,0.1866186883677999,0.19790334909133722
1,0.5,16,2.6205283050367238E-6,0.16128029956298232,0.2614325664706278
1,0.5,17,6.0546874087293935E-6,0.0917795910445916,0.256526281505756
1,0.5,18,1.4280869173091216E-5,0.04074281567175996,0.20320695565252336
1,0.5,19,3.3443013381858154E-5,0.01613670904149516,0.14316234119542345
1,0.5,20,7.477269804136932E-5,0.006104053382933334,0.09466548867051941
1,0.5,21,1.5169212010933148E-4,0.0022689092566239616,0.0601582693515456
1,0.5,22,2.652685128438645E-4,8.37879371849845E-4,0.037382882917954816
1,0.5,23,3.8077722850213193E-4,3.086725946882885E-4,0.022536220766689836
1,0.5,24,4.313743309431823E-4,1.136131219496378E-4,0.014403655825237576
1,0.5,25,4.095328048410217E-4,4.1803896506466095E-5,0.009170655760925541
1,0.5,26,3.4759726655751445E-4,1.537987220042327E-5,0.005592874437238335
1,0.5,27,2.673440337276177E-4,5.658084707850306E-6,0.0032042390596462656
1,0.5,28,1.8794485369130333E-4,2.0306969032364253E-6,0.0016915953766016994
1,0.5,29,1.223704349797569E-4,4.876597727256835E-7,8.892665477128242E-4
1,0.5,30,7.65217775362581E-5,7.551051709254534E-9,5.237853777634581E-4
1,0.5,31,4.5937027798204626E-5,0,3.017944746783137E-4
1,0.5,32,2.516038826036722E-5,0,1.600891532771313E-4
1,0.5,33,1.2493171719940056E-5,0,7.825204414963803E-5
1,0.5,34,5.5009482171296604E-6,0,3.4912694143543196E-5
1,0.5,35,2.1227494096219183E-6,0,1.45655455537002E-5
1,0.5,36,8.349212027168013E-7,0,6.705995659257946E-6
1,0.5,37,3.3923530169236363E-7,0,3.302727966562645E-6
1,0.5,38,1.484498032759733E-7,0,1.709332905988414E-6
1,0.5,39,7.295321674895314E-8,0,9.183143673779777E-7
1,0.5,40,4.100839130254159E-8,0,5.124673854529085E-7
1,0.5,41,2.446361700147964E-8,0,3.028508026577181E-7
1,0.5,42,1.5006932485923586E-8,0,1.8457184405484465E-7
1,0.5,43,9.08584297773065E-9,0,1.1187706037899752E-7
1,0.5,44,5.125530512650411E-9,0,6.37684004594585E-8
1,0.5,45,2.662517880308505E-9,0,3.390295899140082E-8
1,0.5,46,1.2536480470119169E-9,0,1.6682559949985977E-8
1,0.5,47,5.6618148752637E-10,0,8.072558680294879E-9
1,0.5,48,2.576809731726256E-10,0,3.992731179127506E-9
1,0.5,49,1.1698409803477182E-10,0,1.9776118128654423E-9
1,0.5,50,5.759451915986766E-11,0,1.0320360934604514E-9
1,0.5,51,3.0232773971487634E-11,0,5.586503964762178E-10
1,0.5,52,1.6201646784778698E-11,0,3.057830123069956E-10
1,0.5,53,9.147229304390662E-12,0,1.7416869732959176E-10
1,0.5,54,5.108740052433635E-12,0,9.775480671606227E-11
1,0.5,55,2.788465199408663E-12,0,5.35799417010204E-11
1,0.5,56,1.5258309975012256E-12,0,2.936194983793109E-11
1,0.5,57,8.442020946421016E-13,0,1.623396089199844E-11
1,0.5,58,4.832575568588785E-13,0,9.27232747041693E-12
1,0.5,59,2.851290438231768E-13,0,5.456091111746134E-12
1,0.5,60,1.7138171809580223E-13,0,3.2717812656314367E-12
1,0.5,61,1.0228289600981281E-13,0,1.9492783727449443E-12
1,0.5,62,5.977754136659849E-14,0,1.1374313240132102E-12
1,0.5,63,3.413772982476107E-14,0,6.482031543454744E-13
1,0.5,64,1.928148790739673E-14,0,3.6510035330854376E-13
1,0.5,65,1.0997405974400002E-14,0,2.0774203597719548E-13
1,0.5,66,6.3168472590484095E-15,0,1.1923587998221303E-13
1,0.5,67,3.5945187506398176E-15,0,6.796084964921557E-14
1,0.5,68,1.8063649688910386E-15,0,3.425175330157764E-14
1,0.5,69,7.187025351063996E-16,0,1.3603140267215964E-14
1,0.5,70,5.155414563507643E-17,0,8.424035794245007E-16
1,0.5,71,-1.5776923701338485E-16,0,-3.1920756996525403E-15
1,0.5,72,-1.5546086255079553E-16,0,-3.1331645122020494E-15
1,0.5,73,-8.504795830065697E-17,0,-1.7471828146766722E-15
1,0.5,74,-9.595750456557856E-18,0,-2.514102136633316E-16
1,0.5,75,2.1991384749962165E-17,0,3.9302673055526144E-16
1,0.5,76,3.092635395506079E-17,0,5.85391083380629E-16
1,0.5,77,3.696784136236806E-17,0,7.151232484022092E-16
1,0.5,78,3.7679780383994426E-17,0,7.3487220513071055E-16
1,0.5,79,3.174217715385112E-17,0,6.188816525830679E-16
1,0.5,80,2.7561701455362594E-17,0,5.372323443398598E-16
1,0.5,81,2.338122575687404E-17,0,4.555830360966518E-16
1,0.5,82,1.920075005838553E-17,0,3.7393372785344396E-16
1,0.5,83,1.502027435989701E-17,0,2.9228441961023643E-16
1,0.5,84,1.0839798661408463E-17,0,2.1063511136702833E-16
1,0.5,85,7.50546458401858E-18,0,1.455280571890254E-16
1,0.5,86,6.93713084714629E-18,0,1.3449691564356232E-16
1,0.5,87,6.368797110274004E-18,0,1.2346577409809894E-16
1,0.5,88,5.8004633734017155E-18,0,1.1243463255263548E-16
1,0.5,89,5.232129636529422E-18,0,1.014034910071724E-16
1,0.5,90,4.663795899657137E-18,0,9.037234946170907E-17
1,0.5,91,4.095462162784842E-18,0,7.93412079162458E-17
1,0.5,92,3.527128425912552E-18,0,6.831006637078256E-17
1,0.5,93,2.9587946890402623E-18,0,5.727892482531937E-17
1,0.5,94,2.390460952167973E-18,0,4.624778327985602E-17
1,0.5,95,1.8221272152956818E-18,0,3.5216641734392856E-17
1,0.5,96,1.2537934784233923E-18,0,2.4185500188929547E-17
1,0.5,97,9.970949406108864E-19,0,1.920776303688518E-17
1,0.5,98,9.310467225058669E-19,0,1.793334144869853E-17
1,0.5,99,8.649985044008462E-19,0,1.6658919860511944E-17
1,0.5,100,7.989502862958267E-19,0,1.5384498272325318E-17
1,0.5,101,7.329020681908064E-19,0,1.41100766841387E-17
1,0.5,102,6.668538500857852E-19,0,1.2835655095952098E-17
1,0.5,103,6.008056319807658E-19,0,1.156123350776547E-17
1,0.5,104,5.347574138757462E-19,0,1.0286811919578853E-17
1,0.5,105,4.687091957707254E-19,0,9.012390331392236E-18
1,0.5,106,4.0266097766570554E-19,0,7.737968743205622E-18
1,0.5,107,3.366127595606851E-19,0,6.4635471550189946E-18
1,0.5,108,2.705645414556649E-19,0,5.189125566832385E-18
1,0.5,109,2.0451632335064449E-19,0,3.9147039786457626E-18
1,0.5,110,1.3846810524562443E-19,0,2.6402823904591447E-18
1,0.5,111,7.241988714060423E-20,0,1.3658608022725275E-18
1,0.5,112,4.9238350649361083E-20,0,9.199874733210875E-19
1,0.5,113,5.2281536458816036E-20,0,9.80998446890185E-19
1,0.5,114,5.5324722268271E-20,0,1.0420094204592818E-18
1,0.5,115,5.836790807772588E-20,0,1.1030203940283796E-18
1,0.5,116,6.141109388718087E-20,0,1.1640313675974776E-18
1,0.5,117,6.445427969663582E-20,0,1.225042341166575E-18
1,0.5,118,6.749746550609084E-20,0,1.2860533147356732E-18
1,0.5,119,7.054065131554579E-20,0,1.34706428830477E-18
1,0.5,120,7.358383712500068E-20,0,1.4080752618738685E-18
1,0.5,121,7.662702293445572E-20,0,1.4690862354429667E-18
1,0.5,122,7.967020874391066E-20,0,1.5300972090120645E-18
1,0.5,123,8.271339455336555E-20,0,1.5911081825811627E-18
1,0.5,124,8.57565803628205E-20,0,1.6521191561502574E-18
1,0.5,125,8.879976617227547E-20,0,1.7131301297193562E-18
1,0.5,126,9.184295198173047E-20,0,1.7741411032884558E-18
1,0.5,127,8.907641234760023E-20,0,1.7212991978316053E-18
1,0.5,128,8.275563360128373E-20,0,1.5988050584441774E-18
1,0.5,129,7.643485485496718E-20,0,1.476310919056752E-18
1,0.5,130,7.011407610865061E-20,0,1.3538167796693229E-18
1,0.5,131,6.379329736233402E-20,0,1.2313226402818946E-18
1,0.5,132,5.747251861601751E-20,0,1.1088285008944671E-18
1,0.5,133,5.1151739869701035E-20,0,9.863343615070416E-19
1,0.5,134,4.4830961123384515E-20,0,8.63840222119613E-19
1,0.5,135,3.851018237706795E-20,0,7.413460827321857E-19
1,0.5,136,3.2189403630751435E-20,0,6.188519433447581E-19
1,0.5,137,2.5868624884434892E-20,0,4.963578039573308E-19
1,0.5,138,1.9547846138118372E-20,0,3.7386366456990297E-19
1,0.5,139,1.3227067391801852E-20,0,2.513695251824755E-19
1,0.5,140,6.906288645485325E-21,0,1.28875385795048E-19
1,0.5,141,5.8550989916879665E-22,0,6.381246407620487E-21
1,0.5,142,-1.3774758112286413E-21,0,-3.1439282122338617E-20
1,0.5,143,-6.744769408610338E-22,0,-1.7458695022651642E-20
1,0.5,144,2.852192950657614E-23,0,-3.478107922964708E-21
1,0.5,145,7.315207998741846E-22,0,1.0502479176722219E-20
1,0.5,146,1.4345196702417925E-21,0,2.4483066276409134E-20
1,0.5,147,2.137518540609401E-21,0,3.846365337609601E-20
1,0.5,148,2.8405174109770114E-21,0,5.244424047578298E-20
1,0.5,149,3.5435162813446145E-21,0,6.642482757546985E-20
1,0.5,150,4.2465151517122274E-21,0,8.040541467515682E-20
1,0.75,0,0,0,0
1,0.75,1,5.635048793505714E-20,1.6520788512201566E-7,3.961648421502866E-8
1,0.75,2,3.2677809037316935E-14,1.2460325985644173E-6,6.184571169371203E-7
1,0.75,3,7.89929423887932E-12,3.7915382055809914E-6,3.352538107966922E-6
1,0.75,4,3.2522360083452785E-11,1.030957530824007E-5,9.785814927385991E-6
1,0.75,5,1.0455179626992571E-10,2.80230143576927E-5,2.5696900251357242E-5
1,0.75,6,3.988925536643883E-10,7.616472161623573E-5,8.38936474265354E-5
1,0.75,7,8.34429292734742E-10,2.0696531554019617E-4,1.6916082011824023E-4
1,0.75,8,1.3699393713429848E-9,5.620595688460548E-4,4.7871551493952597E-4
1,0.75,9,2.2240092855443143E-9,0.0015239268020171928,0.001077884645646613
1,0.75,10,4.759709013015892E-9,0.004113780215981016,0.00264187662517047
1,0.75,11,9.809091342523648E-9,0.010974524857330912,0.006727907060247318
1,0.75,12,2.022730097947226E-8,0.028373014729149507,0.01734902800981501
1,0.75,13,4.147915520634039E-8,0.06770625270398911,0.04267204023548514
1,0.75,14,8.770533967710839E-8,0.13412607817609623,0.0930841286771774
1,0.75,15,1.903953788227666E-7,0.1866186883677999,0.16122295979210313
1,0.75,16,4.3124362385473444E-7,0.16128029956298232,0.2022470035930659
1,0.75,17,1.0064740869406161E-6,0.0917795910445916,0.18291483012170034
1,0.75,18,2.355058676357009E-6,0.04074281567175996,0.12837676040190635
1,0.75,19,5.3912124351641936E-6,0.01613670904149516,0.07801259884431362
1,0.75,20,1.1564787605450529E-5,0.006104053382933334,0.043592970806391754
1,0.75,21,2.2225956604153104E-5,0.0022689092566239616,0.023166427922623023
1,0.75,22,3.625551440752681E-5,8.37879371849845E-4,0.012022784096475293
1,0.75,23,4.8709222603082937E-5,3.086725946882885E-4,0.0061073848471645195
1,0.75,24,5.257987426763144E-5,1.136131219496378E-4,0.0030511010440001213
1,0.75,25,4.4688673487587215E-5,4.1803896506466095E-5,0.0014917871434337478
1,0.75,26,3.052474920776121E-5,1.537987220042327E-5,6.787997568467223E-4
1,0.75,27,1.8832625108199313E-5,5.658084707850306E-6,3.5699024822508963E-4
1,0.75,28,1.1655574455917276E-5,2.0306969032364253E-6,1.9636933165563986E-4
1,0.75,29,6.769511148060194E-6,4.876597727256835E-7,9.852061455579662E-5
1,0.75,30,3.5819731410848605E-6,7.551051709254534E-9,4.250246256766917E-5
1,0.75,31,1.7099850717494853E-6,0,1.4997960897120724E-5
1,0.75,32,6.906062851608659E-7,0,3.281894915008952E-6
1,0.75,33,2.1387841752744732E-7,0,-2.8529897113737256E-7
1,0.75,34,4.8261579922895336E-8,0,-4.89841146676367E-7
1,0.75,35,1.1854541807558893E-9,0,-2.751726113643958E-7
1,0.75,36,-6.400360837657999E-9,0,-1.265672915969394E-7
1,0.75,37,-5.365660850406512E-9,0,-5.484556450045825E-8
1,0.75,38,-3.0924233429585086E-9,0,-2.294750545941051E-8
1,0.75,39,-1.7087420268085161E-9,0,-1.137489450980537E-8
1,0.75,40,-8.799654680219105E-10,0,-5.313823293364122E-9
1,0.75,41,-3.9007661517212163E-10,0,-2.1057760497639563E-9
1,0.75,42,-1.433068681980989E-10,0,-6.701896550641771E-10
1,0.75,43,-3.788892995983986E-11,0,-1.412959089588543E-10
1,0.75,44,-7.816007766885253E-12,0,-2.7746101435923743E-11
1,0.75,45,-1.1580454818715811E-12,0,-7.425494579902955E-12
1,0.75,46,-1.0573845421662712E-13,0,-2.7115035725613455E-12
1,0.75,47,-4.9141763191683984E-14,0,-1.186239982159666E-12
1,0.75,48,-3.868110471915561E-14,0,-6.730636367583178E-13
1,0.75,49,-2.6347044845199128E-14,0,-3.728083959245842E-13
1,0.75,50,-2.0079267977248277E-14,0,-2.7514859915260435E-13
1,0.75,51,-1.381149110929745E-14,0,-1.7748880238062345E-13
1,0.75,52,-9.000778752731618E-15,0,-1.0544657684305555E-13
1,0.75,53,-6.556184744898683E-15,0,-7.500457207409193E-14
1,0.75,54,-4.1115907370657515E-15,0,-4.456256730512849E-14
1,0.75,55,-2.806150125099081E-15,0,-2.9275859140727065E-14
1,0.75,56,-1.943179793677124E-15,0,-1.9875775521090682E-14
1,0.75,57,-1.1142975951700173E-15,0,-1.0862638555787034E-14
1,0.75,58,-8.254619008234728E-16,0,-7.979763652385811E-15
1,0.75,59,-5.366262064769289E-16,0,-5.096888748984584E-15
1,0.75,60,-3.407697575722693E-16,0,-3.1561285447513658E-15
1,0.75,61,-2.8525531147402795E-16,0,-2.63738744947344E-15
1,0.75,62,-2.297408653757862E-16,0,-2.118646354195517E-15
1,0.75,63,-1.7422641927754457E-16,0,-1.5999052589175902E-15
1,0.75,64,-1.187119731793029E-16,0,-1.0811641636396642E-15
1,0.75,65,-6.702121816545822E-17,0,-5.983259167406077E-16
1,0.75,66,-6.131826402858513E-17,0,-5.472937456254809E-16
1,0.75,67,-5.561530989171199E-17,0,-4.962615745103557E-16
1,0.75,68,-4.9912355754838926E-17,0,-4.452294033952302E-16
1,0.75,69,-4.420940161796581E-17,0,-3.941972322801038E-16
1,0.75,70,-3.8506447481092675E-17,0,-3.431650611649776E-16
1,0.75,71,-3.280349334421953E-17,0,-2.921328900498516E-16
1,0.75,72,-2.710053920734646E-17,0,-2.4110071893472586E-16
1,0.75,73,-2.1397585070473342E-17,0,-1.900685478196002E-16
1,0.75,74,-1.5694630933600217E-17,0,-1.390363767044739E-16
1,0.75,75,-9.991676796727107E-18,0,-8.800420558934807E-17
1,0.75,76,-6.5363809327617444E-18,0,-5.711625393191762E-17
1,0.75,77,-6.020927618450843E-18,0,-5.257609464360783E-17
1,0.75,78,-5.5054743041399295E-18,0,-4.803593535529795E-17
1,0.75,79,-4.9900209898290224E-18,0,-4.3495776066987987E-17
1,0.75,80,-4.474567675518112E-18,0,-3.895561677867818E-17
1,0.75,81,-3.9591143612072E-18,0,-3.441545749036827E-17
1,0.75,82,-3.443661046896291E-18,0,-2.987529820205844E-17
1,0.75,83,-2.9282077325853817E-18,0,-2.5335138913748566E-17
1,0.75,84,-2.4127544182744715E-18,0,-2.0794979625438705E-17
1,0.75,85,-1.897301103963562E-18,0,-1.6254820337128823E-17
1,0.75,86,-1.3818477896526535E-18,0,-1.1714661048818998E-17
1,0.75,87,-8.663944753417427E-19,0,-7.174501760509116E-18
1,0.75,88,-3.5094116103083247E-19,0,-2.6343424721992467E-18
1,0.75,89,1.6451215328007722E-19,0,1.9058168161106166E-18
1,0.75,90,6.799654675909868E-19,0,6.445976104420478E-18
1,0.75,91,9.122130917866844E-19,0,8.47545688748934E-18
1,0.75,92,7.740395767280323E-19,0,7.221075712013366E-18
1,0.75,93,6.358660616693813E-19,0,5.966694536537404E-18
1,0.75,94,4.976925466107296E-19,0,4.7123133610614535E-18
1,0.75,95,3.5951903155207777E-19,0,3.4579321855854884E-18
1,0.75,96,2.2134551649342635E-19,0,2.203551010109528E-18
1,0.75,97,8.317200143477476E-20,0,9.49169834633567E-19
1,0.75,98,-5.500151362387682E-20,0,-3.0521134084239604E-19
1,0.75,99,-1.9317502868252834E-19,0,-1.5595925163183566E-18
1,0.75,100,-3.3134854374118013E-19,0,-2.81397369179432E-18
1,0.75,101,-4.6952205879983165E-19,0,-4.06835486727028E-18
1,0.75,102,-6.076955738584836E-19,0,-5.3227360427462435E-18
1,0.75,103,-7.458690889171348E-19,0,-6.577117218222205E-18
1,0.75,104,-8.840426039757867E-19,0,-7.831498393698169E-18
1,0.75,105,-1.022216119034437E-18,0,-9.085879569174131E-18
1,0.75,106,-1.0589444914264673E-18,0,-9.42396458510415E-18
1,0.75,107,-9.629868810506235E-19,0,-8.563572737185471E-18
1,0.75,108,-8.6702927067478E-19,0,-7.703180889266785E-18
1,0.75,109,-7.710716602989379E-19,0,-6.8427890413481E-18
1,0.75,110,-6.7511404992309395E-19,0,-5.982397193429416E-18
1,0.75,111,-5.791564395472516E-19,0,-5.122005345510725E-18
1,0.75,112,-4.831988291714078E-19,0,-4.261613497592041E-18
1,0.75,113,-3.8724121879556495E-19,0,-3.4012216496733555E-18
1,0.75,114,-2.912836084197221E-19,0,-2.54082980175467E-18
1,0.75,115,-1.953259980438785E-19,0,-1.6804379538359849E-18
1,0.75,116,-9.936838766803546E-20,0,-8.200461059172967E-19
1,0.75,117,-3.4107772921924254E-21,0,4.034574200138857E-20
1,0.75,118,9.254683308365071E-20,0,9.007375899200742E-19
1,0.75,119,1.8850444345949374E-19,0,1.7611294378387603E-18
1,0.75,120,2.8446205383533675E-19,0,2.6215212857574458E-18
1,0.75,121,3.229198230297557E-19,0,2.9634665099915796E-18
1,0.75,122,2.861702167342878E-19,0,2.627305341272674E-18
1,0.75,123,2.4942061043882046E-19,0,2.291144172553775E-18
1,0.75,124,2.126710041433526E-19,0,1.954983003834872E-18
1,0.75,125,1.7592139784788495E-19,0,1.618821835115973E-18
1,0.75,126,1.391717915524173E-19,0,1.2826606663970688E-18
1,0.75,127,1.0242218525694981E-19,0,9.464994976781676E-19
1,0.75,128,6.567257896148201E-20,0,6.103383289592651E-19
1,0.75,129,2.8922972666014356E-20,0,2.7417716024036303E-19
1,0.75,130,-7.82663362945335E-21,0,-6.198400847853908E-20
1,0.75,131,-4.4576239924921035E-20,0,-3.981451771974411E-19
1,0.75,132,-8.13258462203887E-20,0,-7.343063459163425E-19
1,0.75,133,-1.1807545251585635E-19,0,-1.070467514635244E-18
1,0.75,134,-1.5482505881132404E-19,0,-1.4066286833541466E-18
1,0.75,135,-1.9157466510679178E-19,0,-1.7427898520730503E-18
1,0.75,136,-2.037983665851947E-19,0,-1.8544966284661735E-18
1,0.75,137,-1.839432154110079E-19,0,-1.6726264937381585E-18
1,0.75,138,-1.6408806423682152E-19,0,-1.4907563590101393E-18
1,0.75,139,-1.4423291306263466E-19,0,-1.308886224282122E-18
1,0.75,140,-1.24377761888448E-19,0,-1.1270160895541044E-18
1,0.75,141,-1.0452261071426151E-19,0,-9.451459548260863E-19
1,0.75,142,-8.46674595400749E-20,0,-7.632758200980671E-19
1,0.75,143,-6.481230836588822E-20,0,-5.814056853700491E-19
1,0.75,144,-4.495715719170165E-20,0,-3.995355506420314E-19
1,0.75,145,-2.5102006017514996E-20,0,-2.1766541591401336E-19
1,0.75,146,-5.246854843328372E-21,0,-3.579528118599535E-20
1,0.75,147,1.4608296330858247E-20,0,1.4607485354202272E-19
1,0.75,148,3.4463447505044855E-20,0,3.2794498827004027E-19
1,0.75,149,5.431859867923149E-20,0,5.098151229980589E-19
1,0.75,150,7.417374985341814E-20,0,6.916852577260773E-19
1,1,0,0,0,0
1,1,1,1.415178347762912E-20,1.6520788512201566E-7,3.7297129213553316E-8
1,1,2,6.100367586128387E-15,1.2460325985644173E-6,5.508537352484011E-7
1,1,3,1.2446644758397713E-12,3.7915382055809914E-6,2.875343127095131E-6
1,1,4,5.117300105266466E-12,1.030957530824007E-5,8.280589168732736E-6
1,1,5,1.6721435957996547E-11,2.80230143576927E-5,2.1780404164877826E-5
1,1,6,6.503307203890907E-11,7.616472161623573E-5,7.174383304861172E-5
1,1,7,1.3661406341820505E-10,2.0696531554019617E-4,1.450142173002448E-4
1,1,8,2.21085438551706E-10,5.620595688460548E-4,4.0577258624470213E-4
1,1,9,3.504998866582551E-10,0.0015239268020171928,9.163207591700643E-4
1,1,10,7.582150289352069E-10,0.004113780215981016,0.0022736498953159594
1,1,11,1.5733350922443769E-9,0.010974524857330912,0.005836529727394026
1,1,12,3.254285606827215E-9,0.028373014729149507,0.015063444964231825
1,1,13,6.696932903043154E-9,0.06770625270398911,0.03692544982925694
1,1,14,1.428975529685938E-8,0.13412607817609623,0.07983611698487361
1,1,15,3.144342170546401E-8,0.1866186883677999,0.1354501825167318
1,1,16,7.214603462645712E-8,0.16128029956298232,0.16300798974839445
1,1,17,1.6973307983404462E-7,0.0917795910445916,0.1374853496041095
1,1,18,3.96885429771705E-7,0.04074281567175996,0.08766319210332009
1,1,19,8.985340695948879E-7,0.01613670904149516,0.04757162853024219
1,1,20,1.882299989505504E-6,0.006104053382933334,0.023477289461605766
1,1,21,3.479668462696884E-6,0.0022689092566239616,0.01090044452128299
1,1,22,5.380001154938246E-6,8.37879371849845E-4,0.004883721434064452
1,1,23,6.640631869073949E-6,3.086725946882885E-4,0.002215312085545166
1,1,24,6.3798849332982056E-6,1.136131219496378E-4,0.0010032668195398202
1,1,25,4.634555210387579E-6,4.1803896506466095E-5,4.312628921334702E-4
1,1,26,2.5891805186616598E-6,1.537987220042327E-5,1.7786351325987693E-4
1,1,27,1.3115098958138372E-6,5.658084707850306E-6,6.740987989582115E-5
1,1,28,8.439431422497122E-7,2.0306969032364253E-6,2.2936710032495637E-5
1,1,29,5.126080620109464E-7,4.876597727256835E-7,7.47097216294033E-6
1,1,30,1.7357740308284167E-7,7.551051709254534E-9,2.8738166288975285E-6
1,1,31,2.2526715727658545E-8,0,1.0355783615041403E-6
1,1,32,2.0063634838297003E-8,0,3.514316754705235E-7
1,1,33,1.1683602478876738E-8,0,1.3710792503577815E-7
1,1,34,4.265314801633552E-9,0,5.7966034678520105E-8
1,1,35,1.492738308840813E-9,0,2.4265213603595623E-8
1,1,36,6.380920270816344E-10,0,9.952274994135196E-9
1,1,37,3.3679310258245817E-10,0,4.065204644696615E-9
1,1,38,1.7510557514422547E-10,0,1.549265887692364E-9
1,1,39,7.380719893905572E-11,0,4.3079840788711457E-10
1,1,40,2.1072943135605176E-11,0,4.246744399091132E-11
1,1,41,5.392662934783872E-13,0,-3.5543287237144906E-11
1,1,42,-1.8279439394389395E-12,0,-1.335101095590836E-11
1,1,43,-8.338337948772709E-13,0,-3.9009155947109314E-12
1,1,44,-3.066526375656247E-13,0,-1.3751019185631844E-12
1,1,45,-9.71756459919297E-14,0,-4.4677986591454327E-13
1,1,46,-1.9882831031097595E-14,0,-1.009594382704195E-13
1,1,47,2.5060369436173084E-15,0,3.8830152910932E-15
1,1,48,3.589844824294753E-15,0,1.3345051948496321E-14
1,1,49,2.102643729489412E-15,0,8.824195995815859E-15
1,1,50,1.1163134412330517E-15,0,4.7778405428404896E-15
1,1,51,6.320568211244543E-16,0,2.7657230188780944E-15
1,1,52,4.3797725241472924E-16,0,1.9293077902828494E-15
1,1,53,2.4389768370500397E-16,0,1.0928925616876113E-15
1,1,54,1.3002033104949427E-16,0,5.9773436089534535E-16
1,1,55,9.1584041885645E-17,0,4.235746856806857E-16
1,1,56,5.314775272179578E-17,0,2.494150104660264E-16
1,1,57,2.8272646318000987E-17,0,1.3627164916589658E-16
1,1,58,2.400761169415304E-17,0,1.158599198905513E-16
1,1,59,1.9742577070305107E-17,0,9.544819061520603E-17
1,1,60,1.5477542446457193E-17,0,7.503646133986068E-17
1,1,61,1.1212507822609244E-17,0,5.462473206451529E-17
1,1,62,6.947473198761318E-18,0,3.421300278916994E-17
1,1,63,3.3242339103782544E-18,0,1.6861860491559096E-17
1,1,64,3.0707217439355505E-18,0,1.5580238145287804E-17
1,1,65,2.8172095774928454E-18,0,1.429861579901651E-17
